start	end	type	unit	value	param
157760	157763	CommandNet>Relation			
157760	157764	CommandNet>Relation			
157760	157765	CommandNet>Relation			
157760	157766	CommandNet>Relation			
157760	157767	CommandNet>Relation			
157768	10	has			
157768	45	has	usd	8.25	
157768	46	has		1	
157768	47	has		25	
157768	48	has		1	
157768	20	has		item	
157768	49	has		8.25	
157757	157768	says			
155224	157768	has_obtainable			
157768	157769	token			
157768	157771	has_token			
157768	157772	has_token			
157768	157773	has_token			
157768	157774	has_token			
157768	157775	has_token			
157768	157776	has_token			
157768	157777	has_token			
157769	157770	CommandNet>Relation			
157770	157771	CommandNet>Relation			
157770	157772	CommandNet>Relation			
157770	157773	CommandNet>Relation			
157770	157774	CommandNet>Relation			
157770	157775	CommandNet>Relation			
157770	157776	CommandNet>Relation			
157770	157777	CommandNet>Relation			
157778	10	has		With broccoli, carrots and onions.	
157778	45	has	usd	8.25	
157778	46	has		1	
157778	47	has		25	
157778	48	has		1	
157778	20	has		item	
157778	49	has		8.25	
157757	157778	says			
155224	157778	has_obtainable			
157778	157779	token			
157778	157781	has_token			
157778	157782	has_token			
157778	157783	has_token			
157778	157784	has_token			
157778	157785	has_token			
157778	157786	has_token			
157778	157787	has_token			
157778	157788	has_token			
157779	157780	CommandNet>Relation			
157780	157789	CommandNet>Relation			
157780	157781	CommandNet>Relation			
157780	157782	CommandNet>Relation			
157780	157787	CommandNet>Relation			
157780	157788	CommandNet>Relation			
157789	157786	CommandNet>Relation			object
157789	157790	CommandNet>Relation			subject
157789	157785	CommandNet>Relation			ignore
157790	157783	CommandNet>Relation			subject
157790	157784	CommandNet>Relation			subject
157791	10	has			
157791	45	has	usd	8.25	
157791	46	has		1	
157791	47	has		25	
157791	48	has		1	
157791	20	has		item	
157791	49	has		8.25	
157757	157791	says			
155224	157791	has_obtainable			
157791	157792	token			
157791	157794	has_token			
157791	157795	has_token			
157791	157796	has_token			
157791	157797	has_token			
157791	157798	has_token			
157791	157799	has_token			
157791	157800	has_token			
157792	157793	CommandNet>Relation			
157793	157801	CommandNet>Relation			
157793	157794	CommandNet>Relation			
157793	157795	CommandNet>Relation			
157793	157799	CommandNet>Relation			
157793	157800	CommandNet>Relation			
157801	157796	CommandNet>Relation			subject
157801	157797	CommandNet>Relation			ignore
157801	157798	CommandNet>Relation			object
157802	10	has			
157802	45	has	usd	8.25	
157802	46	has		1	
157802	47	has		25	
157802	48	has		1	
157802	20	has		item	
157802	49	has		8.25	
157757	157802	says			
155224	157802	has_obtainable			
157802	157803	token			
157802	157805	has_token			
157802	157806	has_token			
157802	157807	has_token			
157802	157808	has_token			
157802	157809	has_token			
157802	157810	has_token			
157802	157811	has_token			
157802	157812	has_token			
157803	157804	CommandNet>Relation			
157804	157805	CommandNet>Relation			
157804	157806	CommandNet>Relation			
157804	157807	CommandNet>Relation			
157804	157808	CommandNet>Relation			
157804	157809	CommandNet>Relation			
157804	157810	CommandNet>Relation			
157804	157811	CommandNet>Relation			
157804	157812	CommandNet>Relation			
157813	10	has			
157813	45	has	usd	8.25	
157813	46	has		1	
157813	47	has		25	
157813	48	has		1	
157813	20	has		item	
157813	49	has		8.25	
157757	157813	says			
155224	157813	has_obtainable			
157813	157814	token			
157813	157816	has_token			
157813	157817	has_token			
157813	157818	has_token			
157813	157819	has_token			
157813	157820	has_token			
157813	157821	has_token			
157813	157822	has_token			
157813	157823	has_token			
157814	157815	CommandNet>Relation			
157815	157824	CommandNet>Relation			
157815	157816	CommandNet>Relation			
157815	157817	CommandNet>Relation			
157815	157821	CommandNet>Relation			
157815	157822	CommandNet>Relation			
157815	157823	CommandNet>Relation			
157824	157818	CommandNet>Relation			subject
157824	157819	CommandNet>Relation			ignore
157824	157820	CommandNet>Relation			object
157825	10	has		Hot and Spicy!	
157825	45	has	usd	8.25	
157825	46	has		1	
157825	47	has		25	
157825	48	has		1	
157825	20	has		item	
157825	49	has		8.25	
157757	157825	says			
155224	157825	has_obtainable			
157825	157826	token			
157825	157828	has_token			
157825	157829	has_token			
157825	157830	has_token			
157825	157831	has_token			
157825	157832	has_token			
157825	157833	has_token			
157826	157827	CommandNet>Relation			
157827	157828	CommandNet>Relation			
157827	157829	CommandNet>Relation			
157827	157830	CommandNet>Relation			
157827	157831	CommandNet>Relation			
157827	157832	CommandNet>Relation			
157827	157833	CommandNet>Relation			
157834	10	has			
157834	45	has	usd	8.95	
157834	46	has		1	
157834	47	has		25	
157834	48	has		1	
157834	20	has		item	
157834	49	has		8.95	
157757	157834	says			
155224	157834	has_obtainable			
157834	157835	token			
157834	157837	has_token			
157834	157838	has_token			
157834	157839	has_token			
157834	157840	has_token			
157834	157841	has_token			
157834	157842	has_token			
157834	157843	has_token			
157834	157844	has_token			
157835	157836	CommandNet>Relation			
157836	157837	CommandNet>Relation			
157836	157838	CommandNet>Relation			
157836	157839	CommandNet>Relation			
157836	157840	CommandNet>Relation			
157836	157841	CommandNet>Relation			
157836	157842	CommandNet>Relation			
157836	157843	CommandNet>Relation			
157836	157844	CommandNet>Relation			
157845	10	has			
157845	45	has	usd	8.25	
157845	46	has		1	
157845	47	has		25	
157845	48	has		1	
157845	20	has		item	
157845	49	has		8.25	
157757	157845	says			
155224	157845	has_obtainable			
157845	157846	token			
157845	157848	has_token			
157845	157849	has_token			
157845	157850	has_token			
157845	157851	has_token			
157845	157852	has_token			
157845	157853	has_token			
157845	157854	has_token			
157845	157855	has_token			
157846	157847	CommandNet>Relation			
157847	157856	CommandNet>Relation			
157847	157848	CommandNet>Relation			
157847	157849	CommandNet>Relation			
157847	157852	CommandNet>Relation			
157847	157854	CommandNet>Relation			
157847	157855	CommandNet>Relation			
157856	157853	CommandNet>Relation			object
157856	157850	CommandNet>Relation			subject
157856	157851	CommandNet>Relation			ignore
157857	10	has			
157857	45	has	usd	8.25	
157857	46	has		1	
157857	47	has		25	
157857	48	has		1	
157857	20	has		item	
157857	49	has		8.25	
157757	157857	says			
155224	157857	has_obtainable			
157857	157858	token			
157857	157860	has_token			
157857	157861	has_token			
157857	157862	has_token			
157857	157863	has_token			
157857	157864	has_token			
157857	157865	has_token			
157857	157866	has_token			
157857	157867	has_token			
157858	157859	CommandNet>Relation			
157859	157868	CommandNet>Relation			
157859	157860	CommandNet>Relation			
157859	157861	CommandNet>Relation			
157859	157862	CommandNet>Relation			
157859	157866	CommandNet>Relation			
157859	157867	CommandNet>Relation			
157868	157865	CommandNet>Relation			object
157868	157863	CommandNet>Relation			subject
157868	157864	CommandNet>Relation			ignore
157869	10	has			
157869	45	has	usd	8.25	
157869	46	has		1	
157869	47	has		25	
157869	48	has		1	
157869	20	has		item	
157869	49	has		8.25	
157757	157869	says			
155224	157869	has_obtainable			
157869	157870	token			
157869	157872	has_token			
157869	157873	has_token			
157869	157874	has_token			
157869	157875	has_token			
157869	157876	has_token			
157869	157877	has_token			
157869	157878	has_token			
157869	157879	has_token			
157870	157871	CommandNet>Relation			
157871	157872	CommandNet>Relation			
157871	157873	CommandNet>Relation			
157871	157874	CommandNet>Relation			
157871	157875	CommandNet>Relation			
157871	157876	CommandNet>Relation			
157871	157877	CommandNet>Relation			
157871	157878	CommandNet>Relation			
157871	157879	CommandNet>Relation			
157880	10	has			
157880	45	has	usd	8.25	
157880	46	has		1	
157880	47	has		25	
157880	48	has		1	
157880	20	has		item	
157880	49	has		8.25	
157757	157880	says			
155224	157880	has_obtainable			
157880	157881	token			
157880	157883	has_token			
157880	157884	has_token			
157880	157885	has_token			
157880	157886	has_token			
157880	157887	has_token			
157880	157888	has_token			
157880	157889	has_token			
157880	157890	has_token			
157881	157882	CommandNet>Relation			
157882	157883	CommandNet>Relation			
157882	157884	CommandNet>Relation			
157882	157885	CommandNet>Relation			
157882	157886	CommandNet>Relation			
157882	157887	CommandNet>Relation			
157882	157888	CommandNet>Relation			
157882	157889	CommandNet>Relation			
157882	157890	CommandNet>Relation			
157891	10	has		Hot and Spicy!	
157891	45	has	usd	8.25	
157891	46	has		1	
157891	47	has		25	
157891	48	has		1	
157891	20	has		item	
157891	49	has		8.25	
157757	157891	says			
155224	157891	has_obtainable			
157891	157892	token			
157891	157894	has_token			
157891	157895	has_token			
157891	157896	has_token			
157891	157897	has_token			
157891	157898	has_token			
157891	157899	has_token			
157891	157900	has_token			
157892	157893	CommandNet>Relation			
157893	157894	CommandNet>Relation			
157893	157895	CommandNet>Relation			
157893	157896	CommandNet>Relation			
157893	157897	CommandNet>Relation			
157893	157898	CommandNet>Relation			
157893	157899	CommandNet>Relation			
157893	157900	CommandNet>Relation			
157901	10	has		Hot and Spicy!	
157901	45	has	usd	8.25	
157901	46	has		1	
157901	47	has		25	
157901	48	has		1	
157901	20	has		item	
157901	49	has		8.25	
157757	157901	says			
155224	157901	has_obtainable			
157901	157902	token			
157901	157904	has_token			
157901	157905	has_token			
157901	157906	has_token			
157901	157907	has_token			
157901	157908	has_token			
157901	157909	has_token			
157901	157910	has_token			
157901	157911	has_token			
157902	157903	CommandNet>Relation			
157903	157904	CommandNet>Relation			
157903	157905	CommandNet>Relation			
157903	157910	CommandNet>Relation			
157903	157911	CommandNet>Relation			
157903	157913	CommandNet>Relation			
157912	157909	CommandNet>Relation			subject
157912	157908	CommandNet>Relation			subject
157913	157912	CommandNet>Relation			object
157913	157906	CommandNet>Relation			subject
157913	157907	CommandNet>Relation			ignore
157914	10	has		Hot and Spicy!	
157914	45	has	usd	8.25	
157914	46	has		1	
157914	47	has		25	
157914	48	has		1	
157914	20	has		item	
157914	49	has		8.25	
157757	157914	says			
155224	157914	has_obtainable			
157914	157915	token			
157914	157917	has_token			
157914	157918	has_token			
157914	157919	has_token			
157914	157920	has_token			
157914	157921	has_token			
157914	157922	has_token			
157914	157923	has_token			
157915	157916	CommandNet>Relation			
157916	157917	CommandNet>Relation			
157916	157918	CommandNet>Relation			
157916	157919	CommandNet>Relation			
157916	157920	CommandNet>Relation			
157916	157921	CommandNet>Relation			
157916	157922	CommandNet>Relation			
157916	157923	CommandNet>Relation			
157924	10	has			
157924	45	has	usd	8.25	
157924	46	has		1	
157924	47	has		25	
157924	48	has		1	
157924	20	has		item	
157924	49	has		8.25	
157757	157924	says			
155224	157924	has_obtainable			
157924	157925	token			
157924	157927	has_token			
157924	157928	has_token			
157924	157929	has_token			
157924	157930	has_token			
157924	157931	has_token			
157924	157932	has_token			
157924	157933	has_token			
157925	157926	CommandNet>Relation			
157926	157934	CommandNet>Relation			
157926	157927	CommandNet>Relation			
157926	157928	CommandNet>Relation			
157926	157932	CommandNet>Relation			
157926	157933	CommandNet>Relation			
157934	157929	CommandNet>Relation			subject
157934	157930	CommandNet>Relation			ignore
157934	157931	CommandNet>Relation			object
157935	20	has		menu	
157935	10	has			
155224	157935	contains_group			
157936	10	has			
157936	45	has	usd	0.5	
157936	46	has		1	
157936	47	has		25	
157936	48	has		1	
157936	20	has		item	
157936	49	has		0.5	
157935	157936	says			
155224	157936	has_obtainable			
157936	142580	token			
157936	142582	has_token			
157936	142583	has_token			
157936	142584	has_token			
157936	142585	has_token			
157937	10	has			
157937	45	has	usd	1.75	
157937	46	has		1	
157937	47	has		25	
157937	48	has		1	
157937	20	has		item	
157937	49	has		3	
157935	157937	says			
155224	157937	has_obtainable			
157937	655	token			
157937	657	has_token			
157937	658	has_token			
157938	50	has		1	
157938	20	has		price group	
157938	10	has			
157938	51	has		1	
157937	157938	contains_group			
157939	45	has	usd	1.75	
157939	20	has		option	
157939	10	has			
157939	49	has		1.75	
157938	157939	contains_item			
157939	157940	token			
157939	157942	has_token			
157940	157941	CommandNet>Relation			
157941	157942	CommandNet>Relation			
157943	45	has	usd	3	
157943	20	has		option	
